customer_id,row_index,full_name,age,gender,city,education,employment_status,annual_income_try,credit_score,tenure_months,monthly_spend_try,support_calls_90d,contract_type,payment_method,signup_date,last_login_days_ago,marketing_consent,device_type,churn
CUS-101786,1787,Ayşe Şahin,68,kadın,İzmir,Doktora,Öğrenci,93851,603,56,1950,3,12 ay,PayPal,2023-09-16,5,,Web,0
CUS-100881,882,Emre Kaya,44,KADIN,Ankara,Ön Lisans,Self-employed,47291,562,77,952,4,aylik,otomatik odeme,2017-01-01,10,Evet,Web,0
CUS-102091,2092,Ali Kaya,45,KADIN,ankara ,lisans ,Öğrenci,39478,773,121,1714,0,Aylık,Otomatik Ödeme,2019-09-23,6,hayir,IOS,0
CUS-102158,2159,Emre Demir,45,Belirtmek istemiyor,Gaziantep,Bilinmiyor,tam zamanli,25892,797,5,1759,1,2 Yıllık,Otomatik Ödeme,2024-07-05,12,hayir,web ,0
CUS-100538,539,Elif Arslan,47,Male,Izmir,Yüksek Lisans,İşsiz,13732,807,7,2431,0,Taahhütsüz,,2017-07-01,5,hayir,iOS,0
CUS-101512,1513,Mehmet Şahin,42,Female,Gaziantep,Lise,Yarı Zamanlı,15010,551,9,,1,1 Yıllık,EFT,2023-03-20,12,,iOS,0
CUS-100801,802,Burak Öz,13,Belirtmek istemiyor,İstanbul,Bilinmiyor,tam zamanli,72287,791,36,1153,1,Taahhütsüz,PayPal,2021-02-06,30,EVET,,0
CUS-101298,1299,Burak Şahin,61,Belirtmek istemiyor,Konya,lisans ,Part-time,83146,689,32,1842,3,12 ay,,2024-04-10,9,hayir,IOS,1
CUS-100035,36,Ali Kurt,47,Belirtmek istemiyor,İzmir,lisans ,,,581,77,2122,3,1 Yıllık,otomatik odeme,2017-09-02,4,0,Android,0
CUS-101718,1719,Mehmet Çelik,36,Kadın,Konya,Lise,Emekli,27184,572,51,2447,0,,Kredi Kartı,2019-06-03,7,hayir,Web,0
CUS-101816,1817,Derya Aydın,36,kadın,Konya,lise,,,,80,1900,4,,otomatik odeme,2025-12-18,6,Evet,Web,0
CUS-100110,111,Ayşe Koç,26,kadın,Ankara,Doktora,Part-time,25144,520,90,1813,2,1 Yıllık,kredi karti,2025-11-13,9,Evet,Unknown,0
CUS-100580,581,Merve Şahin,42,Kadın,Adana,Y. Lisans,Öğrenci,21671,664,79,1401,1,1 Yıllık,PayPal,2025-04-17,6,Evet,IOS,0
CUS-100666,667,Mehmet Öz,38,KADIN,Ankara,Lise,Serbest,128565,614,111,568,0,aylik,otomatik odeme,2022-06-22,3,0,IOS,0
CUS-100160,161,Zeynep Çelik,45,erkek,Adana,Y. Lisans,Serbest,,665,49,1896,0,Taahhütsüz,,2022-09-23,10,0,Android,0
CUS-100210,211,Burak Çelik,52,Female,Ankara,Y. Lisans,İşsiz,41373,737,96,748,0,2 Yıllık,PayPal,2018-09-11,4,No,android,0
CUS-101863,1864,Emre Kurt,33,kadın,Gaziantep,Yüksek Lisans,Emekli,25562,782,56,2231,1,1 Yıllık,PayPal,2019-06-10,13,hayir,Android,0
CUS-100069,70,Can Öz,35,Male,Adana,lisans ,Part-time,41058,495,121,326,2,24 AY,kredi karti,2021-09-20,23,Evet,IOS,0
CUS-100879,880,Mehmet Aydın,25,Erkek,Adana,Bilinmiyor,Tam Zamanlı,22072,530,84,1725,2,2 Yıllık,otomatik odeme,2022-10-19,3,Yes,web ,0
CUS-100885,886,Elif Yılmaz,23,kadın,antalya,Ön Lisans,tam zamanli,30860,830,20,1056,2,2 Yıllık,Nakit,2021-12-27,1,EVET,Unknown,0
CUS-101836,1837,Ayşe Yılmaz,,kadın,istanbul,Y. Lisans,Emekli,25493,719,46,356,0,2 Yıllık,PayPal,2023-01-27,11,Yes,web ,0
CUS-100064,65,Mehmet Aydın,54,erkek,,Lisans,Part-time,38789,692,115,,2,aylik,PayPal,2017-03-15,7,,Unknown,0
CUS-102038,2039,Ayşe Koç,46,Erkek,Konya,Yüksek Lisans,Part-time,47650,608,80,488,0,Aylık,Otomatik Ödeme,2024-07-25,4,Evet,Android,0
CUS-101340,1341,Emre Arslan,42,erkek,Bursa,Yüksek Lisans,Yarı Zamanlı,8961,543,45,3062,2,Aylık,Nakit,2025-08-01,5,0,iOS,0
CUS-100316,317,Derya Aydın,31,Erkek,Konya,lise,Öğrenci,42684,591,119,1535,2,2 Yıllık,Kredi Kartı,,,Yes,Web,0
CUS-100209,210,Can Koç,47,Male,İzmir,Doktora,Öğrenci,22237,675,2,1681,2,1 Yıllık,,2021-03-25,4,No,Web,0
CUS-101631,1632,Burak Kaya,33,Belirtmek istemiyor,İzmir,Yüksek Lisans,,45194,576,28,1384,1,Aylık,otomatik odeme,2024-11-02,7,hayir,iOS,1
CUS-100071,72,Derya Çelik,9,Belirtmek istemiyor,Bursa,Y. Lisans,Tam Zamanlı,35230,686,63,535,3,24 AY,Nakit,2021-03-09,12,Yes,Unknown,0
CUS-101236,1237,Can Öz,52,Belirtmek istemiyor,İzmir,lisans ,Öğrenci,24630,525,51,1599,1,2 Yıllık,Nakit,2020-06-16,9,hayir,Unknown,0
CUS-101819,1820,Mehmet Şahin,32,Male,İstanbul,lise,tam zamanli,73797,683,29,836,0,12 ay,Banka Havalesi,2017-06-08,8,Hayır,web ,0
CUS-101842,1843,Zeynep Öz,28,kadın,,lise,Tam Zamanlı,74003,672,78,925,2,Aylık,Banka Havalesi,2022-08-10,9,No,Unknown,0
CUS-101875,1876,Elif Kurt,39,Diğer,Izmir,Yüksek Lisans,İşsiz,14998,661,115,951,1,24 AY,PayPal,,10,,IOS,0
CUS-100594,595,Can Kaya,50,erkek,Gaziantep,Yüksek Lisans,Yarı Zamanlı,,551,82,1571,1,Taahhütsüz,Otomatik Ödeme,2017-01-21,7,Evet,Web,0
CUS-100302,303,Can Koç,45,Female,Adana,Lisans,İşsiz,12286,768,108,1632,3,,Banka Havalesi,2019-07-18,1,EVET,,0
CUS-100145,146,Ali Yılmaz,27,Male,Antalya,Bilinmiyor,tam zamanli,51249,677,59,959,0,1 Yıllık,Nakit,2022-02-10,1,1,web ,0
CUS-101616,1617,Can Demir,53,erkek,istanbul,Bilinmiyor,tam zamanli,78639,636,79,1595,1,2 Yıllık,Banka Havalesi,2017-11-18,16,Evet,iOS,0
CUS-100060,61,Emre Kurt,47,Erkek,Unknown,Lise,tam zamanli,156089,639,30,1155,3,24 AY,Banka Havalesi,2022-07-21,5,Yes,web ,0
CUS-100496,497,Can Kurt,14,kadın,Unknown,Y. Lisans,Part-time,49210,726,93,1418,2,Taahhütsüz,PayPal,2022-09-23,7,,Web,1
CUS-101990,1991,Ali Aydın,31,kadın,Bursa,Y. Lisans,,28868,656,18,247,3,aylik,,2018-04-15,29,0,web ,0
CUS-101175,1176,Ali Kaya,29,Male,Ankara,lise,Part-time,72996,698,,2236,2,aylik,,2020-08-18,5,0,iOS,0
CUS-102042,2043,Emre Arslan,27,Diğer,antalya,Lise,Emekli,114747,557,102,1863,1,2 Yıllık,Kredi Kartı,2023-12-18,24,0,Unknown,0
CUS-100693,694,Zeynep Kurt,23,Belirtmek istemiyor,Antalya,Doktora,Tam Zamanlı,73739,,29,1472,3,1 Yıllık,Kredi Kartı,2017-11-07,8,Yes,android,0
CUS-100595,596,Zeynep Demir,38,Erkek,Adana,Y. Lisans,Serbest,8891,626,58,183,0,12 ay,Nakit,2018-12-06,4,0,Android,0
CUS-101844,1845,Emre Şahin,29,Kadın,BURSA,Y. Lisans,,23922,724,106,2824,1,12 ay,Kredi Kartı,2025-01-16,4,1,Web,0
CUS-101683,1684,Burak Şahin,43,Erkek,Izmir,,Tam Zamanlı,32193,775,114,1112,0,12 ay,PayPal,,2,EVET,android,0
CUS-101166,1167,Burak Aydın,0,Belirtmek istemiyor,BURSA,Yüksek Lisans,Part-time,61669,741,87,1844,1,2 Yıllık,Nakit,2017-07-08,5,1,Tablet,0
CUS-102041,2042,Ayşe Arslan,6,KADIN,Konya,lisans ,Tam Zamanlı,46347,713,107,2613,2,aylik,otomatik odeme,,6,No,android,0
CUS-101566,1567,Derya Öz,49,erkek,Gaziantep,lise,İşsiz,33248,600,64,853,4,24 AY,Banka Havalesi,2023-06-25,8,hayir,Android,0
CUS-100126,127,Elif Arslan,37,Belirtmek istemiyor,istanbul,lisans ,İşsiz,58436,786,42,1307,0,Aylık,otomatik odeme,2025-01-21,4,No,android,0
CUS-100132,133,Elif Arslan,60,Erkek,ISTANBUL,,İşsiz,49849,550,15,1699,2,Taahhütsüz,PayPal,2019-12-08,5,No,iOS,1
CUS-100068,69,Elif Kaya,33,KADIN,Konya,Y. Lisans,Serbest,83142,567,109,,0,aylik,otomatik odeme,2020-09-07,6,,IOS,0
CUS-101858,1859,Mehmet Öz,25,Belirtmek istemiyor,İzmir,Y. Lisans,,35715,804,119,1899,0,24 AY,Nakit,2025-07-11,3,1,Android,0
CUS-101809,1810,Merve Koç,22,kadın,İstanbul,Lisans,Öğrenci,88066,,62,1155,0,2 Yıllık,kredi karti,2017-11-04,5,Hayır,IOS,0
CUS-101740,1741,Elif Öz,33,Belirtmek istemiyor,ISTANBUL,Lise,Self-employed,100076,595,119,808,0,1 Yıllık,Otomatik Ödeme,2017-04-22,1,Yes,Unknown,0
CUS-101329,1330,Can Koç,41,Belirtmek istemiyor,antalya,lisans ,tam zamanli,36256,651,41,652,4,2 Yıllık,otomatik odeme,2022-07-22,0,No,Tablet,0
CUS-101692,1693,Derya Çelik,36,Diğer,Izmir,Y. Lisans,Self-employed,,627,94,1357,4,12 ay,Nakit,2018-11-03,1,0,iOS,1
CUS-100669,670,Derya Demir,15,Kadın,,Doktora,Emekli,55995,625,,1544,2,12 ay,otomatik odeme,2022-01-07,4,No,IOS,0
CUS-100487,488,Derya Arslan,43,Belirtmek istemiyor,İzmir,,İşsiz,26102,611,34,1015,2,1 Yıllık,PayPal,2025-05-24,11,hayir,Tablet,0
CUS-100343,344,Can Çelik,55,Diğer,Bursa,Y. Lisans,Serbest,27039,713,35,2736,1,Taahhütsüz,PayPal,2018-02-18,6,,Unknown,0
CUS-101665,1666,Ayşe Koç,66,Female,Adana,Ön Lisans,Öğrenci,15416,527,101,592,0,24 AY,,2024-02-21,4,Hayır,android,0
CUS-100011,12,Merve Öz,30,kadın,ankara ,Lisans,İşsiz,54601,612,50,1611,2,,Banka Havalesi,2023-02-12,2,hayir,Android,0
CUS-101204,1205,Ayşe Şahin,40,erkek,ISTANBUL,Doktora,tam zamanli,34731,779,113,1231,2,12 ay,Otomatik Ödeme,2024-11-14,,Yes,Android,0
CUS-100273,274,Emre Yılmaz,15,Erkek,Adana,lise,Tam Zamanlı,31949,588,10,902,2,aylik,EFT,2024-04-02,9,1,web ,0
CUS-102095,2096,Derya Aydın,31,Erkek,Gaziantep,Ön Lisans,İşsiz,75197,,98,2600,3,Taahhütsüz,EFT,2022-07-26,1,1,IOS,0
CUS-100329,330,Derya Aydın,52,Erkek,ISTANBUL,Lisans,Serbest,55270,548,37,2734,2,aylik,EFT,2020-07-04,7,0,android,0
CUS-102026,2027,Ayşe Demir,32,Erkek,Konya,Y. Lisans,Tam Zamanlı,68370,819,56,2345,2,aylik,Kredi Kartı,2023-06-02,3,0,Android,0
CUS-101866,1867,Burak Yılmaz,25,erkek,Ankara,lisans ,tam zamanli,35553,531,112,2008,0,24 AY,Banka Havalesi,2024-08-01,13,Evet,iOS,0
CUS-100359,360,Ali Şahin,46,Male,,lise,,51349,657,14,1175,0,aylik,Banka Havalesi,2024-07-12,7,Hayır,Web,0
CUS-100251,252,Ayşe Yılmaz,32,KADIN,Izmir,Ön Lisans,Emekli,41495,597,3,,2,12 ay,Otomatik Ödeme,2022-06-12,,Hayır,Unknown,0
CUS-101292,1293,Ayşe Kurt,44,Male,Adana,lise,,50862,396,74,1547,1,24 AY,Nakit,2025-06-11,1,hayir,,0
CUS-100817,818,Derya Kurt,52,kadın,,lisans ,,38359,738,19,2040,3,1 Yıllık,EFT,2021-06-16,9,No,IOS,0
CUS-101074,1075,Derya Demir,56,Kadın,ankara ,Bilinmiyor,Part-time,55114,747,29,2358,1,Aylık,kredi karti,2019-06-01,13,,Unknown,0
CUS-100358,359,Ali Arslan,48,erkek,İstanbul,Lisans,Öğrenci,36799,721,98,728,3,24 AY,Banka Havalesi,2022-03-06,4,hayir,web ,0
CUS-102097,2098,Mehmet Kurt,13,Erkek,Izmir,Lisans,Yarı Zamanlı,22757,680,46,1640,0,aylik,PayPal,2021-06-07,3,Yes,Unknown,0
CUS-100902,903,Elif Koç,38,KADIN,Unknown,,Yarı Zamanlı,13346,579,24,1390,0,Aylık,otomatik odeme,2020-08-13,28,1,Web,0
CUS-102142,2143,Ayşe Şahin,45,KADIN,İstanbul,Bilinmiyor,Öğrenci,,647,77,894,1,24 AY,kredi karti,2018-06-25,,1,Unknown,0
CUS-101603,1604,Ali Aydın,47,Male,Ankara,Lise,İşsiz,55479,674,73,1765,0,1 Yıllık,EFT,2023-08-15,8,Hayır,iOS,0
CUS-101753,1754,Ali Aydın,32,erkek,istanbul,Bilinmiyor,Tam Zamanlı,27528,593,44,1437,0,1 Yıllık,Nakit,2021-03-28,6,0,Android,0
CUS-101895,1896,Emre Kaya,47,Kadın,Ankara,Bilinmiyor,Self-employed,48388,530,113,1062,3,Taahhütsüz,Kredi Kartı,2023-11-11,0,1,Android,0
CUS-100221,222,Burak Kaya,53,Male,istanbul,,Tam Zamanlı,39514,658,103,1693,0,2 Yıllık,Nakit,2021-12-13,,Hayır,Web,0
CUS-100348,349,Zeynep Şahin,28,Belirtmek istemiyor,Adana,Doktora,Öğrenci,36988,719,,2343,1,2 Yıllık,kredi karti,2023-07-25,4,1,Web,0
CUS-102007,2008,Ali Kaya,54,kadın,Unknown,lise,,15193,595,114,2427,2,24 AY,Banka Havalesi,2025-03-14,11,Yes,Web,0
CUS-101516,1517,Elif Çelik,56,Kadın,Bursa,Yüksek Lisans,Yarı Zamanlı,79718,537,75,1845,0,2 Yıllık,Kredi Kartı,2018-01-10,2,Evet,iOS,0
CUS-100185,186,Ali Kurt,17,Female,BURSA,Ön Lisans,Self-employed,61523,469,30,1408,0,aylik,Banka Havalesi,2019-05-23,3,Evet,Web,0
CUS-101835,1836,Burak Öz,50,Male,Bursa,Ön Lisans,Öğrenci,58454,595,73,1315,2,aylik,Kredi Kartı,2018-07-04,,No,iOS,0
CUS-101091,1092,Emre Aydın,28,Belirtmek istemiyor,Adana,lise,Serbest,47307,726,104,1221,2,24 AY,PayPal,2021-10-03,10,Evet,android,0
CUS-101412,1413,Ali Yılmaz,37,,istanbul,Doktora,Self-employed,,589,105,790,3,12 ay,EFT,2024-11-04,,EVET,web ,0
CUS-100941,942,Ayşe Demir,39,Female,Bursa,Y. Lisans,Öğrenci,65650,705,121,1405,0,aylik,Nakit,2022-09-14,11,0,iOS,0
CUS-101600,1601,Can Yılmaz,33,KADIN,Konya,Ön Lisans,Serbest,26922,535,63,711,,1 Yıllık,EFT,2025-06-12,23,EVET,Unknown,0
CUS-102125,2126,Merve Çelik,58,Belirtmek istemiyor,Bursa,Doktora,Öğrenci,31462,658,88,1426,1,,kredi karti,2018-02-13,12,Hayır,Android,0
CUS-102152,2153,Emre Kurt,67,Belirtmek istemiyor,ISTANBUL,Bilinmiyor,Self-employed,60703,711,61,2164,2,,otomatik odeme,2024-10-23,2,EVET,android,0
CUS-101852,1853,Mehmet Şahin,60,Diğer,Bursa,Lise,İşsiz,97781,750,82,1460,0,aylik,EFT,2020-09-17,6,EVET,Tablet,0
CUS-100997,998,Elif Çelik,32,Kadın,Konya,Lisans,tam zamanli,47667,659,10,1579,2,aylik,otomatik odeme,2021-09-15,15,EVET,web ,1
CUS-101571,1572,Mehmet Koç,66,Male,,Lisans,İşsiz,28703,299,109,1525,2,12 ay,otomatik odeme,2020-06-06,14,Hayır,Tablet,0
CUS-100600,601,Mehmet Şahin,20,Diğer,ISTANBUL,Doktora,tam zamanli,39039,685,0,,3,12 ay,Banka Havalesi,2024-09-26,10,Evet,IOS,0
CUS-101161,1162,Mehmet Şahin,15,KADIN,Adana,lisans ,Self-employed,43006,601,1,1830,0,Aylık,Otomatik Ödeme,2023-04-06,4,No,Android,0
CUS-100019,20,Elif Çelik,13,erkek,ankara ,,Tam Zamanlı,68256,697,103,1713,0,12 ay,Nakit,2023-08-04,5,1,Android,0
CUS-101409,1410,Zeynep Şahin,40,Erkek,Unknown,Ön Lisans,tam zamanli,49060,748,46,1597,2,1 Yıllık,Nakit,2020-09-01,14,EVET,web ,0
CUS-100410,411,Merve Kaya,43,Female,Unknown,lisans ,tam zamanli,53107,785,12,2168,3,Taahhütsüz,EFT,2025-07-20,8,Yes,android,1
CUS-100449,450,Elif Öz,33,Belirtmek istemiyor,Izmir,,Emekli,43708,634,62,2081,2,2 Yıllık,kredi karti,2017-10-22,8,hayir,Unknown,0
CUS-101822,1823,Derya Kurt,44,kadın,Antalya,Lisans,Öğrenci,41089,381,110,1887,0,24 AY,Otomatik Ödeme,2017-10-10,7,1,Android,0
CUS-100424,425,Emre Koç,36,erkek,,Yüksek Lisans,Yarı Zamanlı,78639,678,89,1010,0,Taahhütsüz,EFT,2023-05-17,2,No,web ,0
CUS-100187,188,Ali Çelik,35,Male,Konya,Doktora,Öğrenci,48942,665,80,1715,4,aylik,otomatik odeme,2019-11-22,6,No,web ,0
CUS-102103,2104,Derya Şahin,18,Belirtmek istemiyor,BURSA,Bilinmiyor,İşsiz,20080,639,4,1647,0,12 ay,kredi karti,2018-05-25,9,No,android,0
CUS-101465,1466,Zeynep Çelik,45,Erkek,istanbul,Yüksek Lisans,tam zamanli,37409,729,52,819,1,24 AY,otomatik odeme,,4,No,Android,0
CUS-101172,1173,Derya Demir,28,Diğer,İstanbul,Y. Lisans,Tam Zamanlı,36765,726,119,1043,1,12 ay,Otomatik Ödeme,2019-05-28,5,,IOS,0
CUS-101309,1310,Can Şahin,21,,Adana,Y. Lisans,Part-time,121735,567,44,1908,3,24 AY,Banka Havalesi,2017-08-19,7,1,Android,0
CUS-101766,1767,Zeynep Demir,35,Kadın,ankara ,Bilinmiyor,Öğrenci,48323,719,26,2139,0,Aylık,Banka Havalesi,2017-05-18,3,EVET,Tablet,0
CUS-100283,284,Elif Demir,45,Diğer,,Bilinmiyor,Öğrenci,62976,625,58,140,0,24 AY,Kredi Kartı,2018-06-15,8,Evet,Tablet,0
CUS-100585,586,Derya Kurt,14,erkek,Gaziantep,Ön Lisans,İşsiz,52782,,103,1646,0,24 AY,PayPal,2025-06-16,7,hayir,android,0
CUS-100080,81,Elif Yılmaz,42,Female,İstanbul,Yüksek Lisans,Part-time,56024,723,111,2071,1,2 Yıllık,Otomatik Ödeme,2021-11-05,11,hayir,Unknown,0
CUS-101466,1467,Zeynep Koç,29,erkek,İzmir,Lisans,Tam Zamanlı,59736,749,4,2097,1,Taahhütsüz,Kredi Kartı,2021-09-24,2,Hayır,Tablet,1
CUS-100323,324,Mehmet Öz,27,Male,BURSA,Lisans,Öğrenci,27401,650,85,1100,2,,Nakit,2021-12-27,6,Hayır,web ,0
CUS-101969,1970,Emre Yılmaz,64,KADIN,antalya,Doktora,tam zamanli,26797,651,38,1013,4,12 ay,PayPal,2018-06-24,15,No,android,0
CUS-100567,568,Ali Kurt,43,KADIN,İzmir,lisans ,Emekli,28890,,120,2364,4,24 AY,PayPal,2018-12-24,8,0,android,0
CUS-100678,679,Merve Şahin,28,Female,İstanbul,Bilinmiyor,İşsiz,77997,672,65,2146,0,1 Yıllık,EFT,2023-06-02,3,EVET,web ,0
CUS-100921,922,Can Kurt,33,Female,antalya,Bilinmiyor,,26995,763,57,1773,1,2 Yıllık,Otomatik Ödeme,2025-05-24,15,Evet,iOS,0
CUS-100325,326,Can Yılmaz,37,Diğer,Izmir,Doktora,İşsiz,32390,746,11,50,5,2 Yıllık,Kredi Kartı,2017-05-04,2,0,Tablet,0
CUS-100149,150,Zeynep Aydın,31,kadın,Adana,Bilinmiyor,,38710,512,77,2250,2,24 AY,EFT,2017-07-11,10,Evet,android,0
CUS-101380,1381,Emre Yılmaz,47,Erkek,,Bilinmiyor,Part-time,18458,610,64,1072,1,,Nakit,2019-08-11,8,Hayır,Tablet,0
CUS-100026,27,Ali Şahin,40,Erkek,Unknown,lisans ,Emekli,40151,600,92,372,,aylik,EFT,,4,No,android,0
CUS-101919,1920,Burak Arslan,43,KADIN,Konya,lise,Yarı Zamanlı,43183,464,49,2163,3,aylik,Kredi Kartı,2018-09-23,2,Yes,iOS,0
CUS-100887,888,Zeynep Öz,27,kadın,Gaziantep,lisans ,tam zamanli,35500,642,92,2259,3,Taahhütsüz,otomatik odeme,2023-09-22,6,No,iOS,0
CUS-101263,1264,Ali Kurt,16,Belirtmek istemiyor,Adana,Y. Lisans,Serbest,45802,593,22,1528,1,1 Yıllık,otomatik odeme,2017-03-17,5,Evet,Web,0
CUS-101322,1323,Ayşe Çelik,32,Male,antalya,Doktora,Emekli,,732,86,1375,7,Aylık,Otomatik Ödeme,2018-06-15,2,,web ,0
CUS-101238,1239,Elif Kaya,24,KADIN,Gaziantep,lisans ,İşsiz,25664,733,60,1105,0,,otomatik odeme,2022-10-15,11,0,web ,0
CUS-101965,1966,Merve Yılmaz,31,KADIN,Konya,lise,Emekli,71069,940,33,2168,3,2 Yıllık,Otomatik Ödeme,not_a_date,11,No,Android,0
CUS-100985,986,Ali Öz,15,KADIN,antalya,Lise,Yarı Zamanlı,52846,644,111,854,120,Taahhütsüz,PayPal,2025-10-20,3,0,iOS,1
CUS-101619,1620,Can Çelik,39,kadın,,lisans ,Öğrenci,22139,,19,481,4,24 AY,Banka Havalesi,2023-03-21,8,0,android,0
CUS-100480,481,Elif Şahin,23,Belirtmek istemiyor,BURSA,Y. Lisans,Öğrenci,73207,676,28,1939,1,Taahhütsüz,otomatik odeme,2022-04-10,19,0,iOS,0
CUS-100554,555,Merve Demir,31,kadın,istanbul,Ön Lisans,Öğrenci,20077,754,110,1599,0,Aylık,Otomatik Ödeme,2025-01-28,4,hayir,Android,0
CUS-100335,336,Ali Demir,43,Erkek,Gaziantep,Doktora,Emekli,80034,415,68,1387,3,aylik,otomatik odeme,2018-07-18,10,1,Tablet,0
CUS-100656,657,Emre Yılmaz,28,Diğer,BURSA,Doktora,Tam Zamanlı,19774,679,41,1854,5,24 AY,kredi karti,2024-10-04,,,IOS,0
CUS-100328,329,Burak Arslan,18,kadın,antalya,Doktora,İşsiz,135989,782,60,848,0,Aylık,otomatik odeme,2018-09-12,6,Hayır,web ,0
CUS-102119,2120,Mehmet Çelik,46,kadın,İzmir,Lise,Self-employed,61282,9999,57,2305,0,2 Yıllık,kredi karti,2020-08-26,4,Yes,iOS,0
CUS-101296,1297,Ali Koç,33,kadın,Adana,lisans ,Öğrenci,53073,673,5,2071,2,Aylık,,2025-05-07,1,No,Unknown,0
CUS-100684,685,Zeynep Çelik,45,KADIN,İstanbul,Lisans,tam zamanli,42361,668,59,1777,1,aylik,PayPal,2019-12-20,8,1,Tablet,0
CUS-102010,2011,Zeynep Şahin,24,kadın,istanbul,lise,Öğrenci,73886,886,85,622,0,24 AY,EFT,2022-12-10,3,Evet,IOS,0
CUS-100838,839,Elif Kurt,31,Erkek,Gaziantep,Doktora,Serbest,17883,745,25,2434,2,24 AY,EFT,2024-12-05,3,No,iOS,0
CUS-100138,139,Merve Kaya,36,Male,Unknown,Y. Lisans,Serbest,67224,450,92,2066,0,Taahhütsüz,otomatik odeme,,16,,Tablet,0
CUS-100004,5,Ayşe Koç,32,Diğer,Konya,Lise,İşsiz,47577,643,116,1842,0,12 ay,PayPal,2024-11-22,5,Yes,android,0
CUS-100075,76,Elif Koç,53,Erkek,Antalya,Yüksek Lisans,Öğrenci,81872,483,76,1334,2,aylik,Kredi Kartı,2022-03-12,6,0,Android,0
CUS-101481,1482,Merve Şahin,59,KADIN,Antalya,Lise,Part-time,78891,567,17,584,0,12 ay,,2022-08-05,11,1,web ,1
CUS-100527,528,Emre Kurt,13,Male,Unknown,Yüksek Lisans,Self-employed,34788,597,17,242,0,Aylık,PayPal,2020-07-08,2,Hayır,web ,0
CUS-102085,2086,Merve Çelik,27,Kadın,Bursa,Doktora,Öğrenci,55573,646,108,1393,1,aylik,,2024-11-01,7,1,IOS,0
CUS-102043,2044,Ayşe Kaya,34,Diğer,BURSA,lisans ,tam zamanli,72309,709,102,1118,1,2 Yıllık,EFT,2018-12-13,,Evet,IOS,0
CUS-101739,1740,Burak Arslan,31,Kadın,Adana,Doktora,Yarı Zamanlı,37325,733,114,1590,3,Taahhütsüz,EFT,2025-08-10,6,Hayır,Tablet,0
CUS-100967,968,Burak Arslan,38,Kadın,antalya,Bilinmiyor,Öğrenci,27527,836,94,1488,0,aylik,Banka Havalesi,2022-01-23,3,No,IOS,0
CUS-100350,351,Ali Demir,26,erkek,,Y. Lisans,,35467,542,21,50,2,aylik,Nakit,2022-10-19,25,0,Android,0
CUS-101114,1115,Mehmet Yılmaz,12,Erkek,antalya,Lisans,tam zamanli,32113,618,27,1665,1,24 AY,Banka Havalesi,2019-10-01,6,0,IOS,0
CUS-100758,759,Ayşe Şahin,38,Male,İzmir,Lisans,tam zamanli,23879,806,,2300,3,Aylık,kredi karti,2023-06-17,9,1,Web,0
CUS-101970,1971,Ayşe Kurt,40,Female,ankara ,Ön Lisans,İşsiz,21544,694,90,,78,aylik,kredi karti,2025-08-22,5,Evet,iOS,1
CUS-101987,1988,Can Şahin,39,Erkek,Antalya,Bilinmiyor,Emekli,103203,655,71,668,1,24 AY,Banka Havalesi,2025-11-10,9,,iOS,0
CUS-100729,730,Mehmet Öz,,,Konya,Ön Lisans,Öğrenci,56206,594,71,1522,4,Aylık,Otomatik Ödeme,2018-08-13,4,Evet,Web,0
CUS-100611,612,Mehmet Şahin,55,Belirtmek istemiyor,Izmir,Yüksek Lisans,Öğrenci,23270,360,59,166,0,24 AY,kredi karti,2024-02-13,6,0,web ,0
CUS-101181,1182,Emre Demir,48,KADIN,Gaziantep,lisans ,İşsiz,64627,517,18,983,0,24 AY,kredi karti,2025-05-09,16,,,0
CUS-100555,556,Zeynep Çelik,39,Male,Adana,Lise,Öğrenci,49552,912,106,,2,1 Yıllık,,2017-03-20,21,No,android,0
CUS-101499,1500,Ali Öz,35,Female,İstanbul,Lisans,İşsiz,59647,554,92,3054,0,Aylık,PayPal,2022-02-15,7,Yes,Web,0
CUS-100884,885,Derya Demir,28,erkek,Unknown,,Part-time,35121,581,81,231,2,24 AY,kredi karti,2024-05-02,12,Yes,web ,0
CUS-101404,1405,Ayşe Demir,35,Male,İzmir,lisans ,Self-employed,75084,717,23,1843,4,2 Yıllık,otomatik odeme,2017-07-28,10,hayir,Android,0
CUS-100626,627,Merve Şahin,37,Female,istanbul,Doktora,Tam Zamanlı,24793,690,112,2394,,,,2017-10-19,3,0,IOS,0
CUS-101953,1954,Emre Aydın,30,Male,Unknown,Doktora,Self-employed,32794,681,20,2723,1,2 Yıllık,kredi karti,2018-08-01,15,Hayır,iOS,0
CUS-101536,1537,Ayşe Öz,30,Diğer,Bursa,,İşsiz,67246,601,92,465,1,Aylık,kredi karti,2022-06-16,,No,Web,0
CUS-101132,1133,Can Şahin,51,Belirtmek istemiyor,İstanbul,Yüksek Lisans,Yarı Zamanlı,,472,56,1836,2,Taahhütsüz,PayPal,,4,EVET,,0
CUS-100452,453,Emre Kurt,46,Male,ankara ,Bilinmiyor,Part-time,104972,513,63,1504,0,2 Yıllık,otomatik odeme,2020-04-01,5,0,Tablet,0
CUS-101289,1290,Burak Öz,51,,Adana,Lisans,Part-time,62303,727,29,879,0,24 AY,otomatik odeme,2018-11-13,7,No,Unknown,0
